id,campeonato,status,data,placar_casa,placar_fora,time_casa,jogos_casa,gols_marcados_casa,gols_sofridos_casa,media_marcados_casa,media_sofridos_casa,time_fora,jogos_fora,gols_marcados_fora,gols_sofridos_fora,media_marcados_fora,media_sofridos_fora,ofensividade_casa,defensividade_casa,ofensividade_fora,defensividade_fora,probabilidade_gol,melhor_chance
g_1_zZAeJEDj,Paraense,15.02. 15:30,2026-02-15 15:30:00,1.0,1.0,Remo,0,0,0,0.0,0.0,Amazônia,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_OfijudzA,Paraense,15.02. 15:30,2026-02-15 15:30:00,0.0,2.0,Santa Rosa,0,0,0,0.0,0.0,Paysandu,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_UgJNMmKr,Paraense,15.02. 15:30,2026-02-15 15:30:00,0.0,0.0,Sao Raimundo PA,0,0,0,0.0,0.0,São Francisco,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_j7xZFu7b,Paraense,12.02. 19:30,2026-02-12 19:30:00,2.0,2.0,Castanhal,0,0,0,0.0,0.0,Remo,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_OKzsEJyB,Paraense,12.02. 16:00,2026-02-12 16:00:00,2.0,2.0,Amazônia,0,0,0,0.0,0.0,Santa Rosa,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_KnUkCc6N,Paraense,12.02. 15:30,2026-02-12 15:30:00,1.0,1.0,Bragantino,0,0,0,0.0,0.0,Sao Raimundo PA,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_zDZK6yUp,Paraense,12.02. 10:00,2026-02-12 10:00:00,1.0,1.0,Capitão Poço,0,0,0,0.0,0.0,Águia de Marabá,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_G8C7UvMi,Paraense,11.02. 20:00,2026-02-11 20:00:00,2.0,0.0,Cametá,0,0,0,0.0,0.0,Paysandu,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_OYFFSIj4,Paraense,11.02. 15:30,2026-02-11 15:30:00,1.0,0.0,Tuna Luso,0,0,0,0.0,0.0,São Francisco,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_0INj32Nh,Paraense,09.02. 16:00,2026-02-09 16:00:00,0.0,3.0,Amazônia,0,0,0,0.0,0.0,Capitão Poço,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_dpHa1th5,Paraense,08.02. 17:00,2026-02-08 17:00:00,2.0,3.0,Águia de Marabá,0,0,0,0.0,0.0,Sao Raimundo PA,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_4AK7aKMH,Paraense,08.02. 17:00,2026-02-08 17:00:00,1.0,1.0,Paysandu,0,0,0,0.0,0.0,Remo,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_QP8GcbiU,Paraense,08.02. 16:00,2026-02-08 16:00:00,1.0,2.0,São Francisco,0,0,0,0.0,0.0,Cametá,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_fuqQH1xn,Paraense,08.02. 10:00,2026-02-08 10:00:00,1.0,0.0,Santa Rosa,0,0,0,0.0,0.0,Bragantino,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_S4Pr5Oht,Paraense,07.02. 19:00,2026-02-07 19:00:00,0.0,1.0,Castanhal,0,0,0,0.0,0.0,Tuna Luso,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_GhWa1Lz8,Paraense,05.02. 20:00,2026-02-05 20:00:00,3.0,0.0,Remo,0,0,0,0.0,0.0,Águia de Marabá,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_8nJoPOSE,Paraense,05.02. 10:00,2026-02-05 10:00:00,2.0,1.0,Capitão Poço,0,0,0,0.0,0.0,Bragantino,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_KbGJ4fs0,Paraense,04.02. 20:00,2026-02-04 20:00:00,3.0,1.0,Cametá,0,0,0,0.0,0.0,Amazônia,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_lv8z1CtP,Paraense,04.02. 16:00,2026-02-04 16:00:00,0.0,1.0,Sao Raimundo PA,0,0,0,0.0,0.0,Castanhal,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_tE4S2YBC,Paraense,04.02. 15:30,2026-02-04 15:30:00,1.0,0.0,Tuna Luso,0,0,0,0.0,0.0,Paysandu,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_CYCB6GCm,Paraense,04.02. 10:00,2026-02-04 10:00:00,1.0,0.0,Santa Rosa,0,0,0,0.0,0.0,São Francisco,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_6NCHlri2,Paraense,01.02. 17:00,2026-02-01 17:00:00,1.0,0.0,Paysandu,0,0,0,0.0,0.0,Capitão Poço,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_KQxi3s6e,Paraense,01.02. 16:00,2026-02-01 16:00:00,2.0,2.0,Sao Raimundo PA,0,0,0,0.0,0.0,Amazônia,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_C0Zr53yq,Paraense,01.02. 10:00,2026-02-01 10:00:00,0.0,2.0,Tuna Luso,0,0,0,0.0,0.0,Águia de Marabá,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_Y9E9j4Mk,Paraense,31.01. 19:00,2026-01-31 19:00:00,1.0,0.0,Castanhal,0,0,0,0.0,0.0,Santa Rosa,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_SScCAPDL,Paraense,31.01. 16:00,2026-01-31 16:00:00,0.0,0.0,São Francisco,0,0,0,0.0,0.0,Remo,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_MVf4Coq9,Paraense,31.01. 15:30,2026-01-31 15:30:00,1.0,1.0,Bragantino,0,0,0,0.0,0.0,Cametá,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_4EfeKutf,Paraense,28.01. 16:00,2026-01-28 16:00:00,1.0,0.0,Amazônia,0,0,0,0.0,0.0,Tuna Luso2,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_AZPTYvem,Paraense,27.01. 16:00,2026-01-27 16:00:00,3.0,1.0,São Francisco,0,0,0,0.0,0.0,Capitão Poço,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_QTr4IJA6,Paraense,25.01. 18:30,2026-01-25 18:30:00,2.0,0.0,Águia de Marabá,0,0,0,0.0,0.0,Santa Rosa,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_bedBGcuJ,Paraense,25.01. 17:00,2026-01-25 17:00:00,2.0,0.0,Paysandu,0,0,0,0.0,0.0,Sao Raimundo PA,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_61JxXIPa,Paraense,25.01. 16:00,2026-01-25 16:00:00,0.0,0.0,Cametá,0,0,0,0.0,0.0,Castanhal,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_E3vbv1XP,Paraense,24.01. 16:00,2026-01-24 16:00:00,2.0,1.0,Remo,0,0,0,0.0,0.0,Bragantino,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_h66q2FEG,Paraense,01.03. 17:00,2026-03-01 17:00:00,,,Remo,0,0,0,0.0,0.0,Paysandu,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_QJ4i0gqT,Paraense,08.03. 17:00,2026-03-08 17:00:00,,,Paysandu,0,0,0,0.0,0.0,Remo,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_OKInuAJq,Paraibano,22.02. 18:00,2026-02-22 18:00:00,0.0,2.0,Atlético Cajazeirense,0,0,0,0.0,0.0,Confiança-PB,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_xOpalEdc,Paraibano,22.02. 18:00,2026-02-22 18:00:00,1.0,1.0,Botafogo-PB,0,0,0,0.0,0.0,Serra Branca,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_vmsGpWeM,Paraibano,22.02. 18:00,2026-02-22 18:00:00,1.0,0.0,Esporte de Patos,0,0,0,0.0,0.0,Campinense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_pUcDQA4j,Paraibano,22.02. 18:00,2026-02-22 18:00:00,2.0,0.0,Sousa,0,0,0,0.0,0.0,Pombal,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_Ykv8nhR9,Paraibano,22.02. 18:00,2026-02-22 18:00:00,1.0,2.0,Treze,0,0,0,0.0,0.0,Nacional de Patos,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_vTIYXhCG,Paraibano,18.02. 21:00,2026-02-18 21:00:00,2.0,0.0,Botafogo-PB,0,0,0,0.0,0.0,Treze,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_QqHtWWtT,Paraibano,18.02. 19:30,2026-02-18 19:30:00,1.0,1.0,Campinense,0,0,0,0.0,0.0,Sousa,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_IDUPZEs4,Paraibano,18.02. 15:00,2026-02-18 15:00:00,3.0,2.0,Confiança-PB,0,0,0,0.0,0.0,Pombal,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_AmRHyyDi,Paraibano,14.02. 17:00,2026-02-14 17:00:00,1.0,1.0,Pombal,0,0,0,0.0,0.0,Atlético Cajazeirense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_hCdXTOgo,Paraibano,14.02. 16:30,2026-02-14 16:30:00,1.0,0.0,Campinense,0,0,0,0.0,0.0,Serra Branca,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_MPZanX9C,Paraibano,13.02. 19:30,2026-02-13 19:30:00,3.0,1.0,Treze,0,0,0,0.0,0.0,Esporte de Patos,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_tGRilgu0,Paraibano,12.02. 20:00,2026-02-12 20:00:00,1.0,1.0,Nacional de Patos,0,0,0,0.0,0.0,Sousa,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_YkOqjFAm,Paraibano,11.02. 19:30,2026-02-11 19:30:00,0.0,2.0,Atlético Cajazeirense,0,0,0,0.0,0.0,Botafogo-PB,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_lInDeymQ,Paraibano,09.02. 19:30,2026-02-09 19:30:00,2.0,2.0,Serra Branca,0,0,0,0.0,0.0,Nacional de Patos,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_29vQZgQ6,Paraibano,08.02. 18:00,2026-02-08 18:00:00,0.0,1.0,Treze,0,0,0,0.0,0.0,Campinense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_MBfRXXfJ,Paraibano,08.02. 15:00,2026-02-08 15:00:00,1.0,2.0,Confiança-PB,0,0,0,0.0,0.0,Esporte de Patos,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_UetIyGef,Paraibano,07.02. 17:00,2026-02-07 17:00:00,2.0,1.0,Sousa,0,0,0,0.0,0.0,Atlético Cajazeirense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_YTn9wxRs,Paraibano,05.02. 20:00,2026-02-05 20:00:00,0.0,0.0,Nacional de Patos,0,0,0,0.0,0.0,Botafogo-PB,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_2odwqb3K,Paraibano,04.02. 20:00,2026-02-04 20:00:00,0.0,1.0,Esporte de Patos,0,0,0,0.0,0.0,Pombal,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_MkJjLfBD,Paraibano,04.02. 19:30,2026-02-04 19:30:00,2.0,0.0,Serra Branca,0,0,0,0.0,0.0,Confiança-PB,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_p4n8ckoL,Paraibano,01.02. 19:00,2026-02-01 19:00:00,0.0,1.0,Sousa,0,0,0,0.0,0.0,Esporte de Patos,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_4lTvhT8r,Paraibano,01.02. 18:30,2026-02-01 18:30:00,1.0,0.0,Atlético Cajazeirense,0,0,0,0.0,0.0,Nacional de Patos,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_YTKelo87,Paraibano,01.02. 17:00,2026-02-01 17:00:00,3.0,1.0,Pombal,0,0,0,0.0,0.0,Serra Branca,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_bml0aBG8,Paraibano,01.02. 17:00,2026-02-01 17:00:00,1.0,0.0,Treze,0,0,0,0.0,0.0,Confiança-PB,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_x2Rnj7we,Paraibano,31.01. 16:30,2026-01-31 16:30:00,4.0,1.0,Campinense,0,0,0,0.0,0.0,Botafogo-PB,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_GOOFiac2,Paraibano,29.01. 20:00,2026-01-29 20:00:00,0.0,0.0,Esporte de Patos,0,0,0,0.0,0.0,Nacional de Patos,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_8bL7gLSk,Paraibano,29.01. 19:30,2026-01-29 19:30:00,1.0,0.0,Serra Branca,0,0,0,0.0,0.0,Atlético Cajazeirense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_lEvyas5S,Paraibano,28.01. 21:00,2026-01-28 21:00:00,4.0,0.0,Botafogo-PB,0,0,0,0.0,0.0,Pombal,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_G0tT03zG,Paraibano,28.01. 19:30,2026-01-28 19:30:00,2.0,1.0,Sousa,0,0,0,0.0,0.0,Treze,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_ziYK2P53,Paraibano,28.01. 15:00,2026-01-28 15:00:00,2.0,2.0,Confiança-PB,0,0,0,0.0,0.0,Campinense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_8ptZvMDd,Paraibano,25.01. 18:00,2026-01-25 18:00:00,1.0,2.0,Treze,0,0,0,0.0,0.0,Atlético Cajazeirense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_nViQtrqp,Paraibano,25.01. 17:00,2026-01-25 17:00:00,4.0,4.0,Nacional de Patos,0,0,0,0.0,0.0,Confiança-PB,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_Gn1fn4LM,Paraibano,25.01. 17:00,2026-01-25 17:00:00,2.0,2.0,Pombal,0,0,0,0.0,0.0,Campinense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_dpoglQjA,Paraibano,24.01. 17:00,2026-01-24 17:00:00,1.0,1.0,Botafogo-PB,0,0,0,0.0,0.0,Sousa,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_OWnojnMc,Paraibano,24.01. 17:00,2026-01-24 17:00:00,0.0,2.0,Esporte de Patos,0,0,0,0.0,0.0,Serra Branca,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_8O4bSrUj,Paraibano,22.01. 19:30,2026-01-22 19:30:00,1.0,2.0,Campinense,0,0,0,0.0,0.0,Nacional de Patos,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_GQPJZQyH,Paraibano,22.01. 19:30,2026-01-22 19:30:00,1.0,2.0,Pombal,0,0,0,0.0,0.0,Treze,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_xtESX46T,Paraibano,21.01. 21:30,2026-01-21 21:30:00,2.0,1.0,Serra Branca,0,0,0,0.0,0.0,Sousa,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_ATMBym74,Paraibano,21.01. 19:30,2026-01-21 19:30:00,1.0,0.0,Atlético Cajazeirense,0,0,0,0.0,0.0,Esporte de Patos,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_E1T2w9xh,Paraibano,21.01. 15:00,2026-01-21 15:00:00,0.0,1.0,Confiança-PB,0,0,0,0.0,0.0,Botafogo-PB,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_YRsRyQwK,Paraibano,18.01. 18:00,2026-01-18 18:00:00,0.0,2.0,Serra Branca,0,0,0,0.0,0.0,Treze,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_IaJcW31s,Paraibano,18.01. 17:00,2026-01-18 17:00:00,3.0,0.0,Nacional de Patos,0,0,0,0.0,0.0,Pombal,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_6LkuEMoD,Paraibano,18.01. 09:00,2026-01-18 09:00:00,1.0,1.0,Botafogo-PB,0,0,0,0.0,0.0,Esporte de Patos,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_4GH5UsWg,Paraibano,17.01. 17:00,2026-01-17 17:00:00,2.0,0.0,Campinense,0,0,0,0.0,0.0,Atlético Cajazeirense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_AgdWFrH0,Paraibano,17.01. 17:00,2026-01-17 17:00:00,3.0,0.0,Sousa,0,0,0,0.0,0.0,Confiança-PB,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_tUkPJvtJ,Paraibano,28.02. 17:00,2026-02-28 17:00:00,,,Sousa,0,0,0,0.0,0.0,Campinense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_0jl9NMtf,Paraibano,01.03. 18:00,2026-03-01 18:00:00,,,Serra Branca,0,0,0,0.0,0.0,Botafogo-PB,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_Y3nHL0B6,Paraibano,07.03. 17:00,2026-03-07 17:00:00,,,Botafogo-PB,0,0,0,0.0,0.0,Serra Branca,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_8zrBsrYP,Paraibano,08.03. 18:00,2026-03-08 18:00:00,,,Campinense,0,0,0,0.0,0.0,Sousa,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_MBuOIwbE,Paranaense,22.02. 16:00,2026-02-22 16:00:00,0.0,1.0,Athletico-PR,0,0,0,0.0,0.0,LondrinaAvança na competição,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_nupUddye,Paranaense,21.02. 16:00Após Pên.,2026-02-21 16:00:00,2.0,3.0,Coritiba,0,0,0,0.0,0.0,OperárioAvança na competição,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_f5mxez67,Paranaense,15.02. 18:30,2026-02-15 18:30:00,2.0,2.0,Londrina,0,0,0,0.0,0.0,Athletico-PR,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_ERoMbI6r,Paranaense,14.02. 16:00,2026-02-14 16:00:00,2.0,2.0,Operário,0,0,0,0.0,0.0,Coritiba,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_fkj6xvdf,Paranaense,11.02. 20:00,2026-02-11 20:00:00,2.0,1.0,CascavelAvança na competição,0,0,0,0.0,0.0,Andraus,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_676rpVc3,Paranaense,08.02. 18:30,2026-02-08 18:30:00,0.0,2.0,Azuriz2,0,0,0,0.0,0.0,OperárioAvança na competição,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_YLMOP0Cl,Paranaense,08.02. 18:30,2026-02-08 18:30:00,2.0,0.0,CoritibaAvança na competição,0,0,0,0.0,0.0,Cianorte,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_t6lEzIQ6,Paranaense,07.02. 20:00,2026-02-07 20:00:00,2.0,0.0,MaringáVencedor,0,0,0,0.0,0.0,Galo Maringá,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
